2585387	0.579707	228	2	195
4024478	0.211341	228	4	370
2857317	0.520302	228	2	198
2706273	0.497732	228	3	287
2604274	0.539714	228	3	282
3527601	0.417593	228	3	284
2958559	0.310473	228	4	369
2402010	0.441396	228	3	282
2441334	0.342965	228	4	374
2839921	0.298752	228	4	368
3143272	0.431565	228	3	279
4049632	0.143472	228	6	542
2598279	0.308731	228	3	283
2510177	0.414463	228	3	283
3728320	0.161114	228	6	546
4038769	0.166137	228	6	531
3227708	0.347892	228	3	284
3120586	0.382515	228	4	375
2903620	0.321369	228	3	281
3207088	0.307581	228	4	367
3894420	0.137289	228	6	553
3536364	0.210928	228	4	362
2750415	0.293516	228	4	363
2784834	0.289486	228	4	368
3601110	0.306622	228	4	375
3450954	0.258842	228	5	453
3579589	0.163262	228	5	447
3345322	0.362568	228	7	613
2932012	0.458331	228	6	530
3829679	0.222595	228	3	281
2606786	0.462718	228	3	283
2785312	0.306502	228	4	364
4715829	0.205434	228	7	618
3743692	0.157356	228	6	535
2760466	0.296079	228	3	296
3793663	0.212366	228	3	282
3186468	0.147691	228	3	280
3969988	0.225624	228	5	446
3483237	0.306038	228	3	279
3192515	0.300469	228	3	281
3423706	0.212826	228	4	378
3521909	0.289952	228	4	390
3313585	0.225439	228	4	366
2589347	0.221234	228	4	394
4370831	0.177818	228	5	459
2556412	0.257091	228	4	380
3413429	0.321680	228	5	489
3036911	0.313305	228	6	550
3401596	0.192435	228	4	366
2979728	0.289508	228	4	364
3077391	0.153595	228	4	377
2655920	0.330892	228	3	292
3524640	0.210316	228	4	399
3925759	0.229784	228	3	306
3126588	0.318878	228	3	302
2811317	0.354216	228	4	365
2796803	0.362620	228	3	286
3108667	0.331919	228	3	283
2453288	0.389444	228	2	197
3255922	0.293863	228	3	283
3767119	0.280945	228	3	284
2488070	0.554292	228	3	285
2996066	0.388137	228	3	294
2142411	0.420533	228	2	198
3132150	0.296540	228	3	287
2860923	0.456590	228	2	201
3336526	0.270361	228	4	365
2727249	0.394466	228	3	279
2606536	0.538353	228	2	200
2267999	0.458126	228	2	200
1938170	0.468712	228	2	202
3277695	0.299016	228	3	285
3196107	0.319372	228	3	305
3844112	0.311654	228	3	319
2674620	0.275466	228	3	309
3035484	0.355579	228	3	314
2524973	0.341143	228	4	422
3227285	0.235499	228	3	310
3160368	0.233474	228	3	316
3129540	0.244084	228	3	318
2999677	0.385454	228	3	309
1362269	0.683472	228	2	216
2872153	0.272666	228	4	380
1940635	0.475321	228	3	287
1996356	0.581263	228	3	308
2277236	0.526360	228	3	286
2784901	0.348175	228	3	283
3033505	0.267231	228	3	293
2429892	0.458506	228	3	288
3820081	0.166728	228	5	471
3487184	0.379159	228	3	283
2731126	0.403405	228	3	288
3105757	0.390950	228	3	290
3399159	0.354885	228	3	288
3228728	0.397915	228	3	304
2619080	0.170842	228	5	453
3132176	0.256714	228	4	377
2330885	0.390036	228	4	369
2737045	0.452247	228	3	300
3084619	0.494857	228	2	199
3553479	0.190827	228	5	476
3738880	0.240789	228	3	282
3472796	0.239954	228	3	288
3132550	0.191160	228	3	295
3171054	0.421631	228	4	374
2838028	0.382398	228	3	294
2990577	0.396374	228	4	376
3077208	0.377454	228	3	283
2919361	0.371950	228	3	309
2048485	0.287340	228	3	308
2260173	0.278315	228	3	310
2812324	0.348158	228	3	313
2505526	0.274318	228	3	308
3126933	0.369659	228	3	311
3100151	0.212623	228	4	429
2462124	0.382475	228	3	312
2708806	0.333609	228	3	310
3745035	0.277542	228	5	496
2004402	0.468136	228	3	310
2642453	0.342249	228	3	307
3713908	0.260371	228	3	287
2748856	0.412301	228	4	365
2520476	0.383420	228	4	386
2135296	0.642156	228	3	290
3203989	0.425996	228	4	379
2772805	0.270502	228	5	459
2827235	0.257844	228	4	392
3409368	0.158671	228	4	367
3488348	0.261181	228	3	301
3155038	0.227096	228	3	282
3057767	0.220848	228	3	310
2439392	0.371631	228	3	300
2820925	0.491340	228	3	305
3184895	0.365976	228	4	376
3284710	0.385629	228	4	365
2319314	0.545059	228	2	208
2013456	0.573184	228	2	203
3369734	0.198071	228	6	563
2202580	0.548779	228	3	292
2933333	0.437970	228	3	284
2850786	0.391185	228	3	286
1724416	0.467238	228	2	244
1522368	0.562432	228	2	204
2133360	0.461715	228	2	199
2684302	0.265853	228	3	280
3062740	0.299949	228	3	285
3349836	0.255162	228	5	459
3036162	0.421646	228	4	380
3147439	0.324693	228	5	490
4060945	0.105584	228	13	1196
3856667	0.157568	228	9	826
3415402	0.419300	228	2	201
3808195	0.203791	228	5	453
4178137	0.242340	228	5	495
2204310	0.558488	228	4	407
2744869	0.577468	228	2	197
3254762	0.185376	228	8	719
3283100	0.267492	228	3	284
2688487	0.504345	228	3	289
3268524	0.428681	228	3	288
3612775	0.286020	228	5	552
2843449	0.274697	228	4	369
2366486	0.455265	228	3	293
2665300	0.357997	228	4	369
3299664	0.326861	228	3	285
653259	0.829284	228	2	200
836520	0.671976	228	2	196
2169893	0.559854	228	3	295
3528269	0.295561	228	3	287
3213096	0.306367	228	3	280
3108552	0.294694	228	3	282
2237434	0.527758	228	4	367
1880055	0.697860	228	4	375
2000942	0.634728	228	4	411
2431673	0.570339	228	4	403
2606347	0.234302	228	3	280
2465445	0.203499	228	4	410
2251949	0.286153	228	3	283
2878617	0.482623	228	2	202
1350031	0.636354	228	2	205
1794239	0.582716	228	2	199
1390958	0.572282	228	2	196
2209324	0.271016	228	4	369
3050798	0.227059	228	4	365
1795239	0.508940	228	3	282
4225076	0.114491	228	8	764
3738201	0.275576	228	6	537
3285929	0.142892	228	5	453
2607021	0.256467	228	3	284
3223494	0.235753	228	3	283
2971892	0.464502	228	2	199
2853738	0.461722	228	4	360
2852596	0.364398	228	4	368
1916458	0.305789	228	2	197
1929292	0.321366	228	2	201
3186869	0.316970	228	3	285
3381466	0.352050	228	3	281
2978452	0.403391	228	4	366
3256092	0.300367	228	4	388
3433340	0.217661	228	4	361
2135164	0.215860	228	3	288
2319989	0.392815	228	2	207
3035838	0.283802	228	4	366
2088509	0.367948	228	3	287
1813004	0.294908	228	3	281
1971796	0.337683	228	3	290
2376303	0.478997	228	3	278
2493601	0.434831	228	4	368
3291576	0.367160	228	3	283
1911855	0.274036	228	4	367
2396826	0.308702	228	6	530
2895403	0.263277	228	6	535
1151331	0.494988	228	2	202
1594470	0.464058	228	2	204
1853514	0.489051	228	2	206
2783679	0.321083	228	4	389
2705760	0.229584	228	5	447
2551719	0.202156	228	4	387
2525311	0.289183	228	3	294
2352142	0.268872	228	4	389
3083614	0.199008	228	5	470
1248392	0.679980	228	2	203
3953898	0.109601	228	7	624
2267984	0.423236	228	2	203
2622600	0.437649	228	2	199
2573868	0.597801	228	2	218
3088221	0.348186	228	3	291
3190229	0.409558	228	2	247
2958697	0.475311	228	2	208
3346048	0.224326	228	2	214
3899708	0.143824	228	3	296
3034527	0.475003	228	2	213
1850174	0.657393	228	2	211
1838142	0.498670	228	2	226
1321722	0.414632	228	2	203
1808810	0.365874	228	2	206
2678305	0.529855	228	2	206
3095829	0.337254	228	3	308
2720094	0.674127	228	2	213
3091949	0.513117	228	2	206
3199221	0.434618	228	2	202
2990661	0.364274	228	2	207
3624091	0.254618	228	2	216
2943838	0.601752	228	2	200
2408098	0.393969	228	2	202
1908318	0.440932	228	2	201
3116908	0.405535	228	2	212
3196881	0.228985	228	3	296
2177893	0.670424	228	2	208
2902681	0.457312	228	2	211
2181172	0.469889	228	2	199
2537765	0.508151	228	2	201
2824119	0.502113	228	2	203
3383488	0.280182	228	3	297
3118933	0.242244	228	3	297
2309695	0.426714	228	2	208
2772182	0.393154	228	2	189
2571194	0.564145	228	2	203
2258885	0.571138	228	2	207
2556336	0.370714	228	2	203
1788309	0.366373	228	2	206
2755570	0.445836	228	2	205
